,CHARTER,city,url,state,name,charter_id
12993,2108,Watertown,,MA,The Union Market National Bank of Watertown,2662
12994,0,Reading,www.readingcoop.com,MA,Reading Co-operative Bank,26620
12995,0,New York,,NY,Mitsubishi UFJ Trust & Banking Corporation (U.S.A.),26621
12996,20513,Dallas,,TX,"MainBank, National Association",26624
12997,20992,Plano,,TX,"First RepublicBank Preston North, National Association",26625
12998,0,Dallas,www.unitedtexasbank.com,TX,United Texas Bank,26626
12999,0,Grapevine,www.bnkwest.com,TX,Bank of the West,26627
13000,0,Richmond,,VA,Commerce Bank of Virginia,26628
13001,23498,Clearwater,,FL,First National Bank of Florida,26629
13002,20942,Fort Myers,,FL,SouthTrust Bank of Southwest Florida National Association,26630
13003,20496,Lake City,,FL,CNB National Bank,26631
13004,20012,Hollywood,,FL,First National Bank of Hollywood,26632
13005,20547,New York,,NY,Delta National Bank and Trust Company,26633
13006,0,Taunton,www.mechanics-coop.com,MA,Mechanics Cooperative Bank,26634
13007,0,Westminster,,CO,FirstBank North,26635
13008,0,Weston,,WV,Lewis County Savings and Loan Company,26636
13009,0,Hutto,,TX,Texas Heritage Bank,26637
13010,0,Milbank,,SD,First Bank & Trust of Milbank,26638
13011,0,Salt Lake City,,UT,Moore Financial of Utah,26639
13012,0,Atlanta,,GA,The Chattahoochee Bank,26641
13013,0,Hiawassee,,GA,United Community Bank Towns County,26642
13014,0,Great Neck,,NY,Bank of Great Neck,26643
13015,0,Colorado Springs,,CO,UMB Bank of the West,26645
13016,0,Somerville,,MA,Central Co-operative Bank,26646
13017,0,Conshohocken,www.firstrust.com,PA,Firstrust Savings Bank,26647
13018,18729,San Antonio,,TX,"Crown Bank, National Association",26648
13019,0,Denver,,CO,FirstBank of Cherry Creek,26649
13020,0,Cleveland,,OH,AmeriTrust Development Bank,26650
13021,0,Mableton,,GA,Georgia State Bank,26651
13022,20923,Boca Raton,,FL,Net First National Bank,26652
13023,0,Bandera,www.banderabank.com,TX,Bandera Bank,26653
13024,21233,Irving,,TX,City National Bank of Irving,26654
13025,20441,Travis County,,TX,Oak Hill National Bank,26655
13026,0,Redwood City,,CA,Statewide Thrift and Loan Company,26656
13027,0,Sun City,,AZ,Imperial Bank Arizona,26657
13028,0,Del Rio,www.amistadbank.com,TX,Amistad Bank,26658
13029,0,Boston,,MA,Beacon Co-operative Bank,26659
13030,0,Charlestown,,MA,Charlestown Co-operative Bank,26660
13031,0,East Bridgewater,,MA,East Bridgewater Co-operative Bank,26661
13032,0,Boston,,MA,Roxbury-Highland Co-operative Bank,26662
13033,0,Richmond,,VA,The Commonwealth Bank,26663
13034,20934,Henrico County,,VA,"Central Fidelity Bank, National Association",26664
13035,0,Las Vegas,,NV,First Republic Bank,26665
13036,0,New Boston,,TX,"First Bank and Trust, New Boston",26666
13037,21023,Phoenix,,AZ,Gateway National Bank,26667
13038,0,Baton Rouge,,LA,Louisiana Bank & Trust Company,26668
13039,21239,Bedford,,IA,American National Bank,26670
13040,0,Madison,,CT,Shoreline Bank and Trust Company,26671
13041,23240,Rockville,,MD,Mellon Bank MD National Association,26672
13042,0,New York,,NY,Great Eastern Bank,26673
13043,0,Philadelphia,,PA,Constitution Bank,26674
13044,0,Eden Prairie,,MN,Cityside Savings & Financial Services Company,26675
13045,20482,Webster,,TX,1st National Bank of Texas,26676
13046,0,Oklahoma City,www.tbb.bank,OK,The Bankers Bank,26677
13047,20938,Dallas,,TX,EastPark National Bank,26678
13048,0,Monmouth Junction,,NJ,"First Fidelity Bank, Princeton",26679
13049,0,Orange Park,,FL,Heritage Bank of North Florida,26680
13050,21258,Englewood,,CO,"GoldenBank, National Association, Englewood",26681
13051,21259,Columbia Falls,,MT,"First Citizens Bank, National Association",26682
13052,0,Edinburg,,TX,NBC Bank-Edinburg,26683
13053,0,Clearwater,,FL,Citizens Bank & Trust,26684
13054,0,St. Charles County,,MO,Mega Bank of St. Charles County,26685
13055,20438,Kennedale,,TX,First National Bank of Kennedale,26686
13056,0,Niceville,pnbcommunity.bank,FL,PNB Community Bank,26687
13057,21015,Johnson City,,TX,Cattleman's National Bank,26688
13058,0,Alma,www.bankofalma.net,WI,Bank of Alma,26689
13059,0,Villanova,,PA,Wilmington Trust of Pennsylvania,26690
13060,25127,Princeton,,NJ,Interim National Bank,26691
13061,0,Southington,,CT,The Bank of Southington,26694
13062,20455,Miami,,FL,"The Private Bank & Trust, National Association",26695
13063,20849,Slidell,,LA,Parish National Bank of St. Tammany,26696
13064,0,Hanover,,NH,Dartmouth Banking Company,26697
13065,0,San Francisco,,CA,First Republic Thrift & Loan,26698
13066,24053,Knoxville,,TN,NBC National Bank,26699
13067,0,Catlettsburg,www.kfb.bank,KY,Kentucky Farmers Bank Corporation,267
13068,0,Manchester,,NH,Dartmouth Bank,26700
13069,0,Culver City,,CA,Colonial Thrift and Loan Association,26701
13070,21273,Borger,,TX,"Norwest Bank Texas, Borger, National Association",26702
13071,0,Louisville,www.rivercitybankky.com,KY,"River City Bank, Inc.",26703
13072,0,Chula Vista,http://www.balboathrift.com,CA,Balboa Thrift and Loan Association,26704
13073,0,Salt Lake City,,UT,Governor Financial,26705
13074,20921,Estes Park,,CO,Park National Bank,26706
13075,18662,San Antonio,,TX,"First Interstate Bank of Northwest San Antonio, National Association",26707
13076,0,Fort Worth,www.spectra.bank,TX,Spectra Bank,26708
13077,18548,Universal City,,TX,Texstar National Bank,26709
13078,3092,Williamstown,,MA,"Bank of New England - Berkshire County, National Association",2671
13079,18547,Mesquite,,TX,First Western National Bank of Mesquite,26710
13080,0,Austin,,TX,Lakeland State Bank,26711
13081,0,Saint Francis,,KS,BankWest,26712
13082,0,Davie,,FL,Regent Bank,26713
13083,0,Windham,,NH,First Essex Savings Bank of New Hampshire,26714
13084,0,Boston,,MA,Meetinghouse Bank,26715
13085,0,Union,,KY,The Central Trust Company,26716
13086,0,Rochester,,TX,Home State Bank,26717
13087,21296,Oklahoma City,,OK,Boatmen's First National Bank of Oklahoma,26718
13088,18599,Washington,,,Federal City National Bank,26719
13089,327,Winchendon,,MA,The First National Bank of Winchendon,2672
13090,0,Fort Dodge,,IA,Citizens State Bank,26720
13091,0,New York City,,NY,Empire State Bank,26722
13092,0,Newark,,DE,First RepublicBank Delaware,26723
13093,0,Newark,,DE,Manufacturers Bank - Wilmington,26724
13094,0,Miami,http://www.bbamericas.com,FL,Banco do Brasil Americas,26725
13095,0,Mcallen,www.bankofsouthtexas.com,TX,Bank of South Texas,26727
13096,0,Austin,,TX,Bank of Austin,26728
13097,0,Dallas,,TX,"Orange Savings Bank of Texas, SSB",26729
13098,11103,Winchester,,MA,"Shawmut Winchester Bank, N. A.",2673
13099,18689,San Mateo,,CA,Westcal National Bank,26730
13100,0,Austin,,TX,MBank Arboretum,26731
13101,0,Blue Ridge,,GA,United Community Bank North Georgia,26733
13102,0,Manassas,,VA,Security Bank Corporation,26734
13103,0,Jasper,,AL,SouthTrust Bank of Walker County,26735
13104,0,Sheridan,,WY,"Key Bank of Wyoming - 2 North Main, Sheridan, Wyoming 82801",26736
13105,21301,Conifer,,CO,Mountain Valley National Bank,26737
13106,0,Eden,www.texasfinancialbank.com,TX,Texas Financial Bank,26738
13107,0,Scottsdale,,AZ,Founders Bank of Arizona,26739
13108,7550,Woburn,,MA,Woburn National Bank,2674
13109,0,Dallas,,TX,Grand Bank Northeast,26740
13110,0,Greenville,,NC,Barclays Bank of North Carolina,26741
13111,21062,Sarasota,,FL,"Mellon Bank (Fl) #2, National Association",26742
13112,20494,Okeechobee,,FL,Big Lake National Bank,26743
13113,21085,Bradenton,,FL,1st National Bank & Trust,26744
13114,21197,New Castle,,DE,The First National Bank of Atlanta,26747
13115,0,New York,,NY,Golden City Commercial Bank,26748
13116,0,Rockville,,MD,Commercial Credit Bank,26749
13117,0,Worcester,,MA,Mechanics Bank,2675
13118,20980,Dallas,,TX,"Texas Central Bank, National Association",26750
13119,21121,Nederland,,CO,Peak National Bank,26751
13120,20470,Liberty,,TX,"Bank of the Trinity, National Association",26752
13121,21037,Easley,,SC,The Peoples National Bank,26753
13122,0,Hallandale,,FL,Family Bank,26754
13123,0,Rochester,www.mnfirst.com,MN,"Minnesota First Credit and Savings, Incorporated",26755
13124,21318,Easton,,KS,Fort National Bank,26756
13125,0,Wilmington,,DE,First Pennsylvania Bank (DEL),26757
13126,0,Cambridge,,MD,Bank of the Eastern Shore,26759
13127,0,Iowa Falls,www.greenbeltbank.com,IA,Green Belt Bank & Trust,26760
13128,0,Midlothian,,VA,County Bank of Chesterfield,26761
13129,0,Salt Lake City,,UT,First Security Financial,26762
13130,0,Vernal,,UT,"Basin Loans, Inc.",26763
13131,0,Salt Lake City,,UT,American Investment Financial,26764
13132,21144,Buckhannon,,WV,"Progressive Bank, National Association-Buckhannon",26765
13133,0,San Antonio,,TX,The Bank of San Antonio/Medical Center,26766
13134,0,Encino,,CA,Bank of Encino,26767
13135,0,Los Angeles,,CA,First Citizens Bank,26768
13136,0,Houston,,TX,The Express Bank,26769
13137,18535,Arvada,,CO,"First Interstate Bank of Arvada, National Association",26770
13138,20460,Winter Park,,FL,National Bank of Commerce,26771
13139,0,Omak,,WA,North Central Washington Bank,26772
13140,0,Sturgis,,SD,The First Western Bank Sturgis,26773
13141,0,Duluth,,GA,Investors Bank & Trust,26774
13142,20956,Plano,,TX,Chisholm National Bank,26776
13143,20970,Plano,,TX,Plano National Bank,26777
13144,0,White Plains,,NY,Reliance Bank,26778
13145,20511,Dallas,,TX,"Independent Bank, National Association",26779
13146,516,Yarmouth,,MA,"Bank of Boston-Barnstable, National Association",2678
13147,0,Newark,,DE,InterFirst Bank Delaware,26780
13148,0,Keystone Heights,,FL,Merchants and Southern Bank of Clay County,26781
13149,0,Antioch,,CA,East County Bank,26782
13150,0,Bloomington,,MN,"Chase Manhattan Financial Center, Inc.",26783
13151,0,New Braunfels,,TX,"Norwest Bank Texas, New Braunfels",26784
13152,20986,Fort Myers,,FL,Founders National Trust Bank,26785
13153,0,Lexington,,TN,The Bank of West Tennessee,26786
13154,0,New York City,,NY,LBS Bank - New York,26787
13155,0,Pasadena,,TX,Pasadena State Bank,26788
13156,21061,Sanford,,FL,"Banco Popular, National Association - Florida",26789
13157,0,Ashland,,KY,First American Bank,2679
13158,20622,Fort Lee,www.hanabank.us,NJ,"Hana Bank USA, National Association",26790
13159,0,Boston,,MA,Boston Trade Bank,26791
13160,0,Milford,,NH,Hillsborough Bank & Trust Company,26792
13161,0,Greensboro,,NC,Piedmont State Bank,26793
13162,0,Austin,,TX,Cattlemen's State Bank,26794
13163,0,Hampstead,,NC,The Anchor Bank of North Carolina,26795
13164,0,Cumming,,GA,Lanier Bank & Trust Company,26796
13165,0,Englewood,,CO,The Professional Bank of Colorado,26797
13166,0,Salt Lake City,http://www.hsbutah.com,UT,Home Savings Bank,26798
13167,0,Eva,www.evabank.com,AL,EvaBank,26799
13168,12293,Ashland,,KY,"National City Bank, Ashland Kentucky",2680
13169,0,Birmingham,,AL,AmSouth Bank,26800
13170,0,Abilene,,TX,United Bank and Trust,26804
13171,20668,Peachtree City,,GA,Peachtree National Bank,26805
13172,0,Bradenton,,FL,The Bank of Bradenton,26806
13173,0,Miami,,FL,Interstate Bank of Commerce,26807
13174,20579,Kansas City,,MO,First National Bank of Platte County,26808
13175,18641,Katy,,TX,"Katy Bank, National Association",26809
13176,0,Berea,,KY,The Berea National Bank,2681
13177,18741,Tampa,,FL,Ameritrust Southeast National Association,26810
13178,20897,Lubbock,,TX,Western National Bank,26811
13179,20684,Orange Park,,FL,American National Bank of Clay County,26812
13180,21271,New Rochelle,,NY,"Westchester Bank, National Association",26813
13181,18726,New York City,,NY,First City National Bank and Trust Company,26814
13182,20620,Branford,,CT,Harbor National Bank of Connecticut,26815
13183,0,Salt Lake City,www.libertybankofutah.com,UT,"Liberty Bank, Inc.",26816
13184,0,Portsmouth,,NH,Olde Port Bank and Trust,26817
13185,21357,Richardson,,TX,Brookhollow National Bank,26818
13186,0,Houston,,TX,Sterling Bank,26819
13187,8830,Brooksville,www.fnbfirst.com,KY,The First National Bank of Brooksville,2682
13188,0,Springfield,,IL,Independent Bankers' Bank,26820
13189,0,Plant City,,FL,Plant State Bank,26821
13190,20880,Arlington,,TX,Arlington National Bank,26822
13191,0,Blue Ash,,OH,Monogram Bank of Ohio,26823
13192,0,Newark,,DE,Texas Commerce Banks,26825
13193,0,St. Petersburg,,FL,Marine Bank,26826
13194,0,Arab,,AL,Community Bank of Marshall County,26827
13195,21034,Rapid City,,SD,"Independence One Bank, National Association",26828
13196,20976,Dade City,www.fnbpasco.com/,FL,First National Bank of Pasco,26829
13197,21058,Maitland,,FL,The Huntington National Bank of Florida,26830
13198,0,Chokio,,MN,First State Bank Chokio,26831
13199,0,Hoxie,,KS,State Bank,26832
13200,0,Canton,,GA,North Georgia Bank,26833
13201,0,El Paso,,TX,El Paso State Bank,26834
13202,0,Alexandria,,LA,Bank of Commerce,26835
13203,21140,Sterling,,VA,The National Bank of Northern Virginia,26836
13204,18737,Heflin,,AL,"Southtrust Bank of Cleburne County, National Association",26837
13205,21162,Tallahassee,,FL,Guaranty National Bank of Tallahassee,26838
13206,0,Calabasas,,CA,Wells Fargo Central Bank,26839
13207,5959,Carlisle,,KY,The First National Bank of Carlisle,2684
13208,21391,Temple,,OK,Union National Bank of Oklahoma,26840
13209,18735,Ranson,,WV,The Old National Bank of Jefferson County,26842
13210,0,Norwood,,MA,MidCounty Bank and Trust Company,26843
13211,21106,Clinton,,NJ,"Highlands Community Bank, National Association",26844
13212,0,Livingston,,TX,The Bank of Livingston,26845
13213,21107,Chelan,,WA,North Cascades National Bank,26846
13214,0,Chestertown,www.chesapeaketrust.com,MD,The Chesapeake Bank & Trust Co.,26847
13215,0,Dresher,,PA,Liberty Savings Bank,26848
13216,0,Greenville,,SC,Carolina First Bank,26849
13217,0,Griffin,,GA,The Bank of Spalding County,26850
13218,20930,Memphis,,TN,Third National Bank in Memphis,26851
13219,20928,Palm Coast,,FL,"Sun Bank/Flagler County, National Association",26852
13220,0,Denver,,CO,Centennial Bank,26853
13221,21059,Mesquite,,TX,Northeast National Bank,26854
13222,0,Denver,,CO,OMNIBANK Leetsdale,26855
13223,0,Laredo,www.falconbank.com,TX,Falcon International Bank,26856
13224,21294,Portland,,OR,"Rainier Bank Oregon, National Association",26857
13225,21029,Highland Village,,TX,"United Commerce Bank of Highland Village, National Association",26858
13226,0,Cape Girardeau,,MO,Union Planters Bank of Southeast Missouri,26859
13227,7544,Corbin,,KY,The First National Bank and Trust Company of Corbin,2686
13228,21256,Atlanta,,GA,"NationsBank Trust Company (Georgia), National Association",26860
13229,21257,Columbia,,SC,"NationsBank Trust Company (South Carolina), National Association",26861
13230,0,Boston,,MA,"MerchantsBank of Boston, a Co-operative Bank",26862
13231,0,Boston,,MA,Haymarket Co-operative Bank,26863
13232,0,Boston,,MA,Workingmens Co-operative Bank,26864
13233,0,Pittsburgh,,PA,Commercial Credit Savings Bank,26865
13234,21272,Farmington,,CT,Farmington Valley National Bank,26866
13235,0,Norman,,OK,Arvest Bank,26867
13236,0,Overland Park,,KS,Hillcrest Bank,26868
13237,0,Deltona,,FL,First State Bank of Florida,26869
13238,718,Covington,,KY,"Star Bank, National Association, Kentucky",2687
13239,0,Houston,,TX,"Franklin Bank, S.S.B.",26870
13240,0,Midlothian,http://cbbonline.com,VA,Community Bankers' Bank,26871
13241,0,Clinton,,TN,Anderson County Bank,26872
13242,0,Cooper City,,FL,First Western Bank,26873
13243,0,Springfield,,VA,Prosperity Bank and Trust Company,26875
13244,20948,New York,www.safra.com,NY,Safra National Bank of New York,26876
13245,0,San Francisco,,CA,Millennium Bank,26877
13246,0,Tallahassee,,FL,Southeast Bank of Tallahassee,26878
13247,0,Toccoa,,GA,Liberty Bank & Trust,26879
13248,4260,Cincinnati,,OH,"PNC Bank, Northern Kentucky, National Association",2688
13249,0,Decatur,,AL,Southtrust Bank of Decatur,26880
13250,20862,Cottonwood Heights,www.sofi.com,UT,"SoFi Bank, National Association",26881
13251,0,Sarasota,,FL,Barnett Bank of Southwest Florida,26882
13252,0,Baltimore,,MD,Sterling Bank & Trust Co.,26883
13253,0,Gloucester,,MA,Gloucester Bank & Trust Company,26884
13254,0,Brookline,,MA,Chestnut Hill Bank & Trust Company,26885
13255,0,Princeton Borough,,NJ,The Trust Company of Princeton,26886
13256,0,Dunedin,,FL,Gulf Bank of Dunedin,26887
13257,21002,Orlando,,FL,Liberty National Bank of Orlando,26888
13258,21324,Ocala,,FL,"Colonial Savings Bank, National Association",26889
13259,2560,Cynthiana,,KY,The Farmers National Bank of Cynthiana,2689
13260,21071,Gladstone,,MO,Northland National Bank,26890
13261,0,Saint Cloud,www.libertybankmn.com,MN,Liberty Bank Minnesota,26891
13262,20542,Irving,,TX,"First Texas Bank-Irving, National Association",26892
13263,20612,Miami,,FL,Delta National Bank and Trust Company of Florida,26893
13264,21448,Wichita,,KS,Union Boulevard National Bank,26894
13265,0,Chicago,,IL,Mayfair Bank,26895
13266,0,Hillside,,IL,Inland Bank and Trust,26896
13267,18748,Fredericksburg,,TX,First National Bank,26897
13268,0,Fort Collins,,CO,First State Bank of Fort Collins,26898
13269,0,Madisonville,,KY,Peoples Bank and Trust Company,269
13270,1900,Cynthiana,,KY,The National Bank of Cynthiana,2690
13271,0,Brookfield,,CT,Brookfield Bank,26901
13272,18734,Shrewsbury,,MO,Heritage National Bank,26902
13273,0,Fort Lauderdale,,FL,Equitable Bank,26903
13274,0,Pensacola,,FL,American Bank and Trust,26904
13275,0,Devine,,TX,The Bank of Texas,26905
13276,0,Harlingen,www.trb.bank,TX,Texas Regional Bank,26906
13277,21337,San Francisco,,CA,Sequoia National Bank,26907
13278,18738,Wilmington,,DE,Equibank (Delaware) National Association,26908
13279,0,Hartford,,CT,"The Bank of Hartford, Inc.",26909
13280,10254,London,www.cvnb.com,KY,Cumberland Valley National Bank & Trust Company,2691
13281,21466,Crosby,,TX,First National Bank of Crosby,26910
13282,0,Albia,,IA,Peoples State Bank,26911
13283,0,Charleston,www.banksc.com,SC,The Bank of South Carolina,26912
13284,0,Fayetteville,,NC,State Bank,26913
13285,0,Falkville,,AL,Community Bank of Morgan County,26914
13286,0,New Hope,,AL,Madison County Bank,26915
13287,0,Buena Vista,,CO,Collegiate Peaks Bank,26916
13288,0,Oklahoma City,,OK,UMB Oklahoma Bank,26917
13289,0,Greensboro,,NC,Bankers Trust of North Carolina,26918
13290,0,Pilot Mountain,,NC,The Community Bank,26919
13291,11947,Falmouth,,KY,The First National Bank of Falmouth,2692
13292,21478,Olney,,TX,First National Bank of Olney,26920
